Sample	posterior	treeLikelihood	birthDeath	clockRate
33500000	-13750.737749778118	-13650.130656369241	-100.60709340887637	7.29618984713236E-4
33550000	-13736.965002693441	-13644.575428079099	-92.38957461434327	0.0011883243319401246
33600000	-13739.66570141499	-13641.476774359868	-98.18892705512263	7.897622575758496E-4
33650000	-13739.734180605308	-13639.79498986433	-99.9391907409797	7.416299656230924E-4
33700000	-13744.347529052575	-13643.62800995836	-100.71951909421443	7.389882955507201E-4
33750000	-13744.846357095255	-13644.952852633145	-99.8935044621098	7.324741997889025E-4
33800000	-13742.848308947117	-13642.827324498758	-100.02098444835954	7.709031672777005E-4
33850000	-13730.868340404513	-13638.324200367835	-92.54414003667753	0.001132048462244975
33900000	-13730.172059368839	-13639.624889619898	-90.54716974894048	0.001345019905623635
33950000	-13732.228662371637	-13638.57966851965	-93.64899385198716	0.0010648077962296483
34000000	-13740.408909030353	-13645.149623813853	-95.25928521649944	0.0010006605307679324
34050000	-13745.576254322437	-13643.795510983171	-101.7807433392662	6.734102216088936E-4
34100000	-13749.93267665019	-13656.011145986095	-93.92153066409709	9.626095297606723E-4
34150000	-13745.185299709767	-13641.934265694465	-103.25103401530274	6.394371744374966E-4
34200000	-13739.31601704004	-13641.473626402845	-97.84239063719541	8.17370216135333E-4
34250000	-13736.598073398382	-13646.34939287103	-90.24868052735044	0.0012971429580984112
34300000	-13743.604286304175	-13644.912898369652	-98.69138793452254	7.775124235220755E-4
34350000	-13741.16900077493	-13642.232854924385	-98.9361458505448	7.865465429680213E-4
34400000	-13735.442933838429	-13642.420830129035	-93.02210370939356	0.0010530109174766134
34450000	-13740.352089849028	-13640.734288009018	-99.61780184000946	7.745678836117508E-4
34500000	-13746.98693463626	-13640.207500504934	-106.77943413132562	5.474890536109408E-4
34550000	-13751.63492173971	-13644.997542585532	-106.6373791541771	5.320882933562374E-4
34600000	-13736.452137282735	-13639.281024153137	-97.17111312959761	8.499722497783577E-4
34650000	-13747.958231219476	-13643.88994782685	-104.06828339262557	6.311005718369055E-4
34700000	-13747.478331742754	-13642.9236732619	-104.55465848085427	6.160371536269465E-4
34750000	-13738.271648345019	-13643.966137566453	-94.30551077856612	0.001044159721131841
34800000	-13733.363988982393	-13642.03357347852	-91.33041550387301	0.0012204416640841506
34850000	-13742.689498213125	-13645.42428043625	-97.26521777687555	8.357001165705439E-4
34900000	-13736.826907758768	-13643.958446349601	-92.86846140916636	0.0011298783146540608
34950000	-13747.541120421622	-13642.382007885615	-105.15911253600588	5.698910178941953E-4
35000000	-13738.999063375582	-13642.838993797122	-96.16006957845929	9.189158233542047E-4
35050000	-13736.505294647566	-13642.53333905116	-93.97195559640517	0.0010490875935503818
35100000	-13745.733717772657	-13646.74905086915	-98.984666903506	7.515721654439032E-4
35150000	-13740.21252281917	-13645.721629744696	-94.49089307447488	0.0010078025804368153
35200000	-13743.007091618456	-13642.875465848469	-100.1316257699876	7.60829926149479E-4
35250000	-13743.575961720802	-13642.878202452011	-100.6977592687904	7.455820260962781E-4
35300000	-13750.048041066631	-13645.245642331054	-104.80239873557683	5.832791267493221E-4
35350000	-13733.117901043835	-13643.261014532649	-89.85688651118568	0.001426800240527083
35400000	-13733.036415296847	-13640.698298102156	-92.33811719469094	0.0011387824341806583
35450000	-13740.14338676128	-13641.747978603007	-98.39540815827316	8.364475900457964E-4
35500000	-13738.162920625613	-13642.658003877947	-95.50491674766623	9.435526045084361E-4
35550000	-13746.017507931125	-13647.226604294348	-98.7909036367765	7.842720887265362E-4
35600000	-13748.207949480782	-13646.64397199437	-101.56397748641209	7.096662654418271E-4
35650000	-13742.797016162012	-13644.404830530235	-98.39218563177671	8.155696042049873E-4
35700000	-13742.674540796648	-13644.030928940536	-98.64361185611277	7.826895468287054E-4
35750000	-13739.398358765458	-13641.273359872597	-98.12499889286097	7.99414450082806E-4
35800000	-13725.499321859448	-13639.835351304162	-85.66397055528675	0.0019961617897165606
35850000	-13738.468283179354	-13645.31068630534	-93.1575968740139	0.0010884703433277415
35900000	-13732.583807267401	-13640.484204663884	-92.09960260351644	0.0012082719278074228
35950000	-13744.520510401107	-13644.985808986652	-99.53470141445624	7.879783979872043E-4
36000000	-13746.780366346076	-13647.474781606166	-99.30558473991084	7.381589345010426E-4
36050000	-13735.562759565248	-13640.55943527658	-95.0033242886682	0.001009500994736934
36100000	-13749.87923535531	-13648.291110495722	-101.58812485958802	7.090711229570902E-4
36150000	-13738.916500141113	-13643.292210782838	-95.62428935827475	9.58853474396142E-4
36200000	-13738.106529179757	-13642.91047749745	-95.19605168230665	9.573091288413107E-4
36250000	-13742.559345723992	-13646.459785156056	-96.09956056793627	8.849986150936181E-4
36300000	-13746.489982108067	-13646.674834715386	-99.81514739268155	7.41211703943092E-4
36350000	-13733.110379390277	-13642.955676187374	-90.15470320290243	0.0013685940634339307
36400000	-13735.78845842982	-13646.973234924262	-88.81522350555797	0.001519396949170216
36450000	-13735.626066519386	-13637.538338074906	-98.0877284444792	8.215430371552961E-4
36500000	-13738.816006633071	-13647.744463780597	-91.07154285247388	0.0012382194124247114
36550000	-13736.861922732476	-13638.200009465942	-98.6619132665347	7.765768731167263E-4
36600000	-13752.299415781323	-13644.082879426425	-108.21653635489814	5.158778874368177E-4
36650000	-13739.379303704314	-13641.096802819176	-98.28250088513748	7.924028506273198E-4
36700000	-13742.337600231485	-13641.655750705733	-100.68184952575184	7.160012963911356E-4
36750000	-13739.756138433007	-13642.348622232677	-97.40751620032923	8.220617272485159E-4
36800000	-13742.678464306822	-13639.831524213561	-102.84694009326121	6.314033965936108E-4
36850000	-13746.764585740471	-13646.550459460312	-100.21412628015898	7.217798849527934E-4
36900000	-13744.704771672776	-13639.174166642379	-105.53060503039742	5.953058104693338E-4
36950000	-13745.026870294549	-13643.25293786428	-101.77393243026984	6.974655919572395E-4
37000000	-13736.86030347128	-13646.074755267664	-90.78554820361575	0.0013109690127205585
37050000	-13737.89456643698	-13642.47519892411	-95.41936751286973	9.736534057151335E-4
37100000	-13748.494340893143	-13646.5808009777	-101.9135399154437	6.522298603913978E-4
37150000	-13738.703193424923	-13643.884421456649	-94.81877196827388	9.74163381017781E-4
37200000	-13738.120601153247	-13643.241848198062	-94.87875295518376	9.499457203816078E-4
37250000	-13740.479846776074	-13642.47929685504	-98.0005499210352	8.218017115622245E-4
37300000	-13737.444890576773	-13640.075940023698	-97.36895055307508	8.563493244674577E-4
37350000	-13737.292931894128	-13645.114649734047	-92.17828216008016	0.0011669384394814603
37400000	-13751.145112546461	-13650.506482172874	-100.6386303735875	7.557549104288526E-4
37450000	-13742.635249599154	-13642.17624722027	-100.45900237888382	7.247642895763871E-4
37500000	-13747.445069059815	-13642.43225516087	-105.01281389894547	6.123599857542945E-4
37550000	-13735.675013066328	-13642.740906538262	-92.93410652806621	0.0011273692577889296
37600000	-13751.968287951911	-13641.345910062739	-110.62237788917281	4.8502571345900226E-4
37650000	-13737.129818509306	-13641.051133111825	-96.07868539748137	9.390797887843508E-4
37700000	-13730.596733199869	-13640.874776717093	-89.72195648277554	0.001423629084868384
37750000	-13744.697421506924	-13645.872469462212	-98.82495204471181	7.906966751804885E-4
37800000	-13746.004929366494	-13648.881320436516	-97.1236089299776	8.906217274811344E-4
37850000	-13742.274588591417	-13643.603141693542	-98.67144689787567	8.096976838046321E-4
37900000	-13744.723898512928	-13639.112648905544	-105.6112496073831	5.583723983842878E-4
37950000	-13742.132933034893	-13645.51377249435	-96.6191605405429	9.433270983030691E-4
38000000	-13739.730499847381	-13641.197061783596	-98.53343806378467	8.083722055648908E-4
38050000	-13744.22829088423	-13639.768711497978	-104.45957938625139	6.178511323231044E-4
38100000	-13751.17308104281	-13646.419528052917	-104.75355298989496	6.244011259428707E-4
38150000	-13743.928312580894	-13645.171489442797	-98.75682313809789	8.03629512045407E-4
38200000	-13747.252650761324	-13645.955405343846	-101.29724541747785	6.89117886295445E-4
38250000	-13737.31360843733	-13642.420185400859	-94.89342303647038	9.752766502661215E-4
38300000	-13739.297085974704	-13643.26148134499	-96.0356046297123	9.311872276036446E-4
38350000	-13740.27972650931	-13645.229268170404	-95.05045833890739	0.0010092807174994253
38400000	-13734.275205606164	-13643.104744919101	-91.17046068706244	0.0012765095018603906
38450000	-13735.911197141471	-13638.174004485214	-97.73719265625755	8.272658309054708E-4
38500000	-13751.496840548087	-13648.42642454704	-103.07041600104611	6.223463097159212E-4
38550000	-13737.006105023782	-13644.25604779315	-92.75005723063205	0.0011050795673908367
38600000	-13744.517374737303	-13642.78925959655	-101.72811514075282	6.638188810026627E-4
38650000	-13743.528541659363	-13640.374947434047	-103.15359422531536	6.523680505299941E-4
38700000	-13736.888673294523	-13638.593685110096	-98.29498818442721	8.231266184234991E-4
38750000	-13738.348287470955	-13639.141609361053	-99.20667810990224	7.533259796681757E-4
38800000	-13743.06020041144	-13641.241104368935	-101.81909604250617	6.727745768983697E-4
38850000	-13734.334124691626	-13642.613940945954	-91.72018374567183	0.0012516627032152022
38900000	-13742.801677614128	-13644.221505656898	-98.58017195722981	8.37116950456136E-4
38950000	-13738.81622794385	-13641.29629470328	-97.51993324056934	8.757575740770043E-4
39000000	-13731.151978682143	-13643.14499790105	-88.00698078109194	0.0016023104906193895
39050000	-13736.114147408727	-13642.76153815303	-93.35260925569615	0.0011033256834769045
39100000	-13741.80274471728	-13645.995136636964	-95.80760808031599	9.85355708795966E-4
39150000	-13744.071624705035	-13647.483161744725	-96.5884629603106	8.554200240349423E-4
39200000	-13738.759523574723	-13640.51107593172	-98.24844764300332	8.070861267059351E-4
39250000	-13742.042450993844	-13644.314823909315	-97.72762708452794	8.42271398175057E-4
39300000	-13743.775938378265	-13650.365606045016	-93.4103323332491	0.001029815268680126
39350000	-13753.235597639321	-13648.763849861018	-104.47174777830332	6.222315066558892E-4
39400000	-13736.913645988558	-13640.349998657637	-96.56364733092067	8.861254257515955E-4
39450000	-13741.00671290967	-13645.917535940069	-95.0891769696003	9.61294474430068E-4
39500000	-13746.460042306357	-13643.104709499172	-103.35533280718558	6.466558041589506E-4
39550000	-13749.383063187755	-13643.553405137289	-105.82965805046675	5.808064724715115E-4
39600000	-13737.236326139775	-13645.17524464172	-92.0610814980564	0.001155626714132091
39650000	-13740.928526927517	-13644.027884787842	-96.90064213967509	8.310115335220551E-4
39700000	-13731.65932559957	-13639.995734551934	-91.66359104763649	0.0012338842243308104
39750000	-13745.649597072552	-13642.234512196213	-103.41508487633921	6.440550340571648E-4
39800000	-13747.436108613401	-13644.158328761005	-103.27777985239663	6.319894519933463E-4
39850000	-13737.070715997204	-13645.334077183114	-91.73663881409014	0.0012607403060439547
39900000	-13742.980865522895	-13645.212561141085	-97.76830438181065	8.544260323776076E-4
39950000	-13752.619469347528	-13648.875761129017	-103.74370821851082	6.574914526928488E-4
40000000	-13738.688285361843	-13640.753338026445	-97.93494733539825	8.269298083337795E-4
40050000	-13739.264208553212	-13644.395349307006	-94.86885924620597	9.528840169477343E-4
40100000	-13725.825331254635	-13637.156155462468	-88.66917579216802	0.0015269339762028478
40150000	-13742.63323545631	-13651.366505519234	-91.26672993707571	0.0012631728393854107
40200000	-13745.088871731186	-13642.37649286571	-102.71237886547695	6.455366011962817E-4
40250000	-13735.522625716767	-13645.160790892656	-90.36183482411093	0.0013528662506629373
40300000	-13743.185616440363	-13644.461896215204	-98.72372022515928	7.698012713985333E-4
40350000	-13749.7039777952	-13642.934729230717	-106.76924856448132	5.453725275233026E-4
40400000	-13731.065040353835	-13640.040685972712	-91.02435438112373	0.0012779702158677
40450000	-13744.076301701225	-13640.406060304425	-103.67024139680032	6.05187267755385E-4
40500000	-13735.00274668523	-13640.462574192106	-94.54017249312422	0.001011541145897722
40550000	-13749.583661023787	-13647.453336569557	-102.13032445423137	6.628305384840916E-4
40600000	-13739.633976523302	-13642.653955262664	-96.98002126063896	8.831441523272333E-4
40650000	-13740.712373368766	-13644.905316572836	-95.80705679592977	9.126423845403287E-4
40700000	-13748.538111759568	-13654.257260453403	-94.2808513061647	0.001072954744430482
40750000	-13752.099363465759	-13640.31146814103	-111.78789532472953	4.728084333165554E-4
40800000	-13736.884539504386	-13645.093956812507	-91.79058269188026	0.001130947675028497
40850000	-13735.933780709891	-13639.800479638845	-96.1333010710452	9.164185354365521E-4
40900000	-13737.1823224558	-13640.801478911755	-96.38084354404447	9.054260807177888E-4
40950000	-13744.099690687155	-13648.249511307415	-95.85017937974028	9.68296485311616E-4
41000000	-13740.525037434027	-13643.04880819468	-97.47622923934689	8.45037394523839E-4
41050000	-13752.56232685156	-13645.076722858637	-107.48560399292228	5.164723574458068E-4
41100000	-13730.334341384578	-13640.223194671667	-90.1111467129112	0.0013873850815285917
41150000	-13739.921501464412	-13642.015355921256	-97.9061455431563	8.283311267037157E-4
41200000	-13737.608709674207	-13645.819496569015	-91.78921310519245	0.0012659518319560338
41250000	-13743.019552657366	-13651.219561255728	-91.79999140163756	0.0011844726132382525
41300000	-13747.064961722845	-13645.227939545663	-101.83702217718199	6.735790033797201E-4
41350000	-13741.488419805139	-13648.098067483963	-93.39035232117595	0.0010714006318891952
41400000	-13735.869402953425	-13641.376615615784	-94.49278733764136	0.0010009041525191555
41450000	-13739.92344830947	-13646.533489923146	-93.38995838632479	0.0010688461631061475
41500000	-13752.754986379967	-13641.77035281997	-110.98463355999608	4.573777680533918E-4
41550000	-13739.033689697135	-13642.824600778074	-96.2090889190596	9.4494344819436E-4
41600000	-13729.579948347722	-13640.19980331125	-89.38014503647193	0.001490399871242138
41650000	-13740.323887311139	-13638.955173665448	-101.36871364569053	7.01422592710436E-4
41700000	-13742.598720604661	-13645.620230157689	-96.97849044697236	8.896651300171946E-4
41750000	-13752.613012034795	-13643.175276676533	-109.43773535826263	5.207412247507479E-4
41800000	-13741.790195440939	-13645.479441270412	-96.31075417052637	9.432402080294798E-4
41850000	-13741.30985458489	-13643.63867103087	-97.67118355401995	8.269761629117915E-4
41900000	-13730.69222596396	-13637.603392537872	-93.088833426088	0.0010807142499050446
41950000	-13749.215628027705	-13646.853980951348	-102.36164707635704	6.625548164553608E-4
42000000	-13748.424244728943	-13642.112960507231	-106.31128422171304	5.611679340582587E-4
42050000	-13751.329050678452	-13643.501708041513	-107.82734263693966	5.156181483734189E-4
42100000	-13742.660166711279	-13644.950537520148	-97.70962919113083	8.66999473907423E-4
42150000	-13747.472974204793	-13647.237111619876	-100.23586258491653	7.371764307745184E-4
42200000	-13733.668215629526	-13644.07406060479	-89.59415502473638	0.0014130073512819195
42250000	-13738.21882725076	-13637.93353715241	-100.2852900983495	7.275340632459552E-4
42300000	-13738.269331635756	-13639.684494407697	-98.58483722805921	7.95089253669462E-4
42350000	-13740.37619736097	-13645.153592392777	-95.22260496819455	9.744309778545976E-4
42400000	-13731.76313390902	-13641.64754236132	-90.11559154770075	0.0013957099071001404
42450000	-13739.124762818865	-13645.392252453932	-93.73251036493228	0.001020473756843254
42500000	-13740.979253753465	-13642.281086185738	-98.6981675677265	7.92351745390759E-4
42550000	-13736.135617630573	-13649.19553932641	-86.9400783041614	0.0017409307553906221
42600000	-13746.970908423278	-13642.60893134575	-104.36197707752709	6.261511629649935E-4
42650000	-13740.027119947472	-13641.084832160963	-98.94228778650987	8.003153032364724E-4
42700000	-13732.997128673667	-13642.238727809514	-90.7584008641531	0.0013349277552684197
42750000	-13737.012185918027	-13641.118577657522	-95.89360826050502	9.448570639808534E-4
42800000	-13752.233231044082	-13647.73899363977	-104.49423740431156	5.864961223831381E-4
42850000	-13730.914680693368	-13639.241828240934	-91.67285245243288	0.0012080908531030261
42900000	-13745.70350777574	-13644.095012467684	-101.60849530805564	6.82464327021408E-4
42950000	-13740.62295656798	-13645.101201736412	-95.52175483156797	8.99313804765416E-4
43000000	-13745.338101338912	-13646.819496132612	-98.51860520630086	8.040409884682913E-4
43050000	-13738.396411657399	-13643.674982091905	-94.72142956549459	9.641951138329378E-4
43100000	-13745.089084164536	-13646.126010854206	-98.96307331032864	7.26110208691026E-4
43150000	-13736.20506478579	-13641.114629986256	-95.09043479953426	9.786463113436283E-4
43200000	-13739.18276189837	-13641.596500576574	-97.58626132179629	8.454685972363902E-4
43250000	-13751.476236527124	-13641.725833305503	-109.75040322161962	4.976776116309536E-4
43300000	-13737.83114524789	-13640.402455435777	-97.42868981211289	8.585993998371984E-4
43350000	-13733.500040151563	-13643.971567125454	-89.52847302610796	0.001380734432742678
43400000	-13750.629343732475	-13649.960709902676	-100.6686338297987	7.062502422382572E-4
43450000	-13740.440472260472	-13645.510956630133	-94.92951563033895	9.869464702570636E-4
43500000	-13742.735418081907	-13647.269465684465	-95.4659523974418	9.591973345279408E-4
43550000	-13733.973117295554	-13644.596012733788	-89.37710456176765	0.0014348133401809132
43600000	-13739.5071626637	-13643.783999316038	-95.72316334766153	9.43436926724771E-4
43650000	-13737.641558621386	-13643.809963232516	-93.83159538887068	0.001012576674061735
43700000	-13739.354175177945	-13642.944002981127	-96.41017219681727	9.009567238679998E-4
43750000	-13732.89170372042	-13643.791473056588	-89.10023066383137	0.0014101926346975911
43800000	-13738.722091870166	-13642.053121282102	-96.66897058806352	8.66763944405759E-4
43850000	-13737.401386420312	-13645.017758631951	-92.38362778835997	0.0011524720347392407
43900000	-13740.795338299911	-13646.786110312316	-94.00922798759575	0.0010598910587799755
43950000	-13735.920785721915	-13641.496237444659	-94.42454827725679	0.0010025504243895247
44000000	-13742.719805917837	-13639.187142833276	-103.53266308456065	6.49578352526262E-4
44050000	-13734.55998508324	-13640.116019379806	-94.44396570343538	9.838395684767113E-4
44100000	-13733.143879000134	-13643.133654548123	-90.01022445201048	0.0013191665547943893
44150000	-13735.950690752408	-13642.075385835033	-93.8753049173764	0.0010510716890294342
44200000	-13738.805223796986	-13643.658421161168	-95.14680263581735	9.920141436077041E-4
44250000	-13751.559939320456	-13647.867031224774	-103.69290809568156	6.357076598034484E-4
44300000	-13729.577978287009	-13641.134250631636	-88.44372765537317	0.0015531574056953997
44350000	-13749.092155811768	-13646.62689005754	-102.46526575422747	6.590664691670649E-4
44400000	-13736.35654541186	-13640.79223268685	-95.56431272500893	9.501018545164619E-4
44450000	-13732.363337634593	-13642.60907924313	-89.75425839146402	0.0013635524703367644
44500000	-13734.553706976802	-13644.432700195903	-90.12100678089902	0.001343007409548052
44550000	-13734.50389807175	-13638.387237918047	-96.11666015370467	9.111929681982201E-4
44600000	-13733.054667128732	-13639.151246929454	-93.90342019927893	0.0010593461785099601
44650000	-13735.8372972988	-13642.899974360258	-92.93732293854126	0.00112563628604413
44700000	-13736.013098093696	-13639.360655052873	-96.65244304082337	9.059952823141429E-4
44750000	-13753.766417535495	-13648.866186086752	-104.90023144874313	5.847729377287305E-4
44800000	-13745.763151619396	-13646.241548903197	-99.5216027161982	7.475540214357469E-4
44850000	-13739.535402208514	-13640.204362343065	-99.33103986544822	7.746147030284838E-4
44900000	-13739.65567272692	-13641.967707276279	-97.68796545064092	8.237812306372483E-4
44950000	-13745.734782941132	-13642.808246381868	-102.92653655926458	6.643506993854418E-4
45000000	-13737.500288282943	-13641.27188787108	-96.22840041186245	9.296650515012183E-4
45050000	-13746.809269212297	-13649.779959443527	-97.02930976876942	8.027578278669069E-4
45100000	-13739.096203042991	-13648.205157742428	-90.89104530056312	0.0012521760208498644
45150000	-13741.992925131955	-13649.094133016986	-92.89879211496847	0.001074391377375054
45200000	-13740.359895332287	-13645.439579497925	-94.92031583436265	9.416214462788427E-4
45250000	-13741.628582139596	-13642.070997286793	-99.55758485280292	7.730445339728657E-4
45300000	-13731.348145927546	-13639.61413198946	-91.73401393808733	0.0012200241795780559
45350000	-13731.523652170208	-13642.54914656758	-88.97450560262688	0.0014635865326366553
45400000	-13733.949618806542	-13641.01501424762	-92.93460455892345	0.0011518557687603295
45450000	-13742.013398056373	-13639.97468386257	-102.0387141938031	6.731214220491E-4
45500000	-13738.675313613203	-13644.213055147204	-94.46225846599943	0.001051002536571732
45550000	-13739.564914486384	-13639.072217455832	-100.49269703055104	7.257350653396836E-4
45600000	-13742.868111009993	-13649.553329662058	-93.31478134793475	0.0010646106115280724
45650000	-13731.043776986739	-13639.266638326337	-91.77713866040227	0.0011893630700193177
45700000	-13747.184372045958	-13644.30078892446	-102.8835831214974	6.666016056341485E-4
45750000	-13737.014608660738	-13640.525566805725	-96.48904185501264	8.943316773653595E-4
45800000	-13742.588489329952	-13645.200550588024	-97.3879387419278	8.098215265290705E-4
45850000	-13735.717288916243	-13645.072125008013	-90.64516390822949	0.0013303657473843747
45900000	-13750.117157816423	-13647.450636390244	-102.66652142617914	6.823751451714415E-4
45950000	-13744.881114054497	-13644.061589077523	-100.81952497697425	6.989020897862549E-4
46000000	-13735.622415718008	-13641.960364551167	-93.66205116684112	0.001091500261036312
46050000	-13739.40224920527	-13641.136102018787	-98.26614718648219	8.209635536480732E-4
46100000	-13745.601894848844	-13641.246971062566	-104.35492378627748	6.067111134044658E-4
46150000	-13741.78497171119	-13644.552325661982	-97.23264604920772	8.892191806725073E-4
46200000	-13742.501405513645	-13644.278859795335	-98.22254571831016	8.167936928058493E-4
46250000	-13742.753691963104	-13651.67251190936	-91.08118005374364	0.0012602230509548573
46300000	-13741.741358120713	-13646.702165835468	-95.03919228524478	9.212886989865883E-4
46350000	-13731.266793958663	-13639.693287999244	-91.5735059594186	0.001179710981044381
46400000	-13742.206305527436	-13642.328169202421	-99.87813632501543	7.378113643714037E-4
46450000	-13751.70592422655	-13643.481461655909	-108.22446257064101	4.964917578607538E-4
46500000	-13737.36823674783	-13640.188531297788	-97.17970545004187	8.736487336811383E-4
46550000	-13742.955698689131	-13641.206073723666	-101.74962496546573	6.733206732958853E-4
46600000	-13738.674538034593	-13643.48054759323	-95.19399044136249	9.890849454867931E-4
46650000	-13743.762303442092	-13645.485987359534	-98.27631608255751	7.888400886240757E-4
46700000	-13733.254304451037	-13639.890082292723	-93.36422215831489	0.0010775824682049712
46750000	-13738.649518943404	-13641.592445302298	-97.05707364110587	8.648593484289898E-4
46800000	-13743.766977995545	-13647.442711765027	-96.32426623051899	8.917043226260623E-4
46850000	-13747.512040481013	-13643.626689325423	-103.88535115558962	6.251951054109927E-4
46900000	-13748.296742132601	-13648.291958269998	-100.00478386260258	7.099428266471996E-4
46950000	-13736.667645978909	-13640.859425477172	-95.80822050173641	9.345081389969989E-4
47000000	-13742.053362978082	-13643.281822339648	-98.77154063843331	8.044030684725473E-4
47050000	-13733.887196481799	-13641.926857376815	-91.96033910498396	0.001146749023802215
47100000	-13731.986957498635	-13641.355625973092	-90.63133152554346	0.0012723614421099908
47150000	-13737.517590207162	-13644.405317158173	-93.11227304898911	0.0011216818306586341
47200000	-13735.117826032754	-13642.226109623814	-92.89171640893966	0.0010938609511874514
47250000	-13741.37220187691	-13645.115217755001	-96.25698412190857	8.845320096106191E-4
47300000	-13752.876541862983	-13650.610567984053	-102.26597387892994	6.492342807486886E-4
47350000	-13737.875215599677	-13642.122619768865	-95.75259583081208	9.666786753345591E-4
47400000	-13748.926821971845	-13642.38796575353	-106.53885621831424	5.370516996110104E-4
47450000	-13743.49037890857	-13646.787026539821	-96.70335236874692	8.872820422565816E-4
47500000	-13741.535721772445	-13643.8269503856	-97.70877138684438	8.35645172841679E-4
47550000	-13741.333634440905	-13644.985593560568	-96.34804088033647	8.952753773155019E-4
47600000	-13737.911149023716	-13642.106961344554	-95.80418767916208	8.89585775795796E-4
47650000	-13733.406590860128	-13640.112969022883	-93.29362183724561	0.0011135597197185958
47700000	-13732.026734356075	-13642.792559664695	-89.2341746913816	0.0013902910803503968
47750000	-13738.714700118133	-13644.05098169732	-94.66371842081143	9.7451854525918E-4
47800000	-13742.78144706735	-13642.419744300743	-100.36170276660557	7.690051731935624E-4
47850000	-13747.526119652497	-13647.11386374509	-100.41225590740761	6.979179791585684E-4
47900000	-13740.523796870542	-13640.199523654172	-100.3242732163706	7.381215997617056E-4
47950000	-13739.266433093073	-13643.174555195641	-96.09187789743211	9.693795974955089E-4
48000000	-13738.34120974183	-13643.501873689514	-94.83933605231505	9.594136454842978E-4
48050000	-13746.503878440142	-13645.380031931778	-101.12384650836448	7.032913733123692E-4
48100000	-13742.876148349345	-13648.216075344968	-94.66007300437727	0.0010434135313705211
48150000	-13738.006410635327	-13641.877560463543	-96.12885017178388	9.36893881264106E-4
48200000	-13745.545187753045	-13644.917720222455	-100.62746753059024	7.338265923352423E-4
48250000	-13749.680629840865	-13649.482030892521	-100.19859894834349	7.095237481496275E-4
48300000	-13741.177475008953	-13643.254368993385	-97.92310601556808	8.175333514675342E-4
48350000	-13735.673636618578	-13644.466895281774	-91.20674133680377	0.0012454456289652416
48400000	-13737.771872499168	-13640.363017875863	-97.4088546233048	8.481410307199775E-4
48450000	-13738.010318404475	-13646.010523770368	-91.99979463410563	0.0010983215881508073
48500000	-13732.022223688544	-13638.982033825934	-93.04018986260998	0.0011302906066891958
48550000	-13744.19152279736	-13642.231551157534	-101.95997163982577	6.812457173103803E-4
48600000	-13746.966399160438	-13652.662635479855	-94.30376368058162	0.0010235065520232298
48650000	-13751.880666171093	-13641.81612710171	-110.064539069382	4.938254293504701E-4
48700000	-13738.84074014529	-13646.535050363154	-92.30568978213547	0.001147947782481756
48750000	-13729.858904322278	-13639.387703907256	-90.47120041502313	0.001326943993089962
48800000	-13739.3322883868	-13641.24687041372	-98.08541797308028	8.021090080131909E-4
48850000	-13744.143136050283	-13641.76834176887	-102.3747942814138	6.740147684555767E-4
48900000	-13743.602457952762	-13644.039788758279	-99.56266919448343	7.59593531568804E-4
48950000	-13736.558851014941	-13640.7680280255	-95.7908229894394	9.339873964360379E-4
49000000	-13740.658076970592	-13641.84342022816	-98.8146567424322	7.805077789898448E-4
49050000	-13741.327383723206	-13646.649436889305	-94.67794683390136	9.90120831868505E-4
49100000	-13746.215623170885	-13644.748879135219	-101.46674403566686	6.763689604571642E-4
49150000	-13738.318061540762	-13645.513290827277	-92.80477071348508	0.0010620428537357655
49200000	-13735.931456912002	-13642.273999337078	-93.65745757492442	0.0010510387410252622
49250000	-13742.620416809033	-13640.370978462675	-102.24943834635873	6.648139119660863E-4
49300000	-13736.491623079464	-13641.096515004923	-95.39510807454036	9.202972404687101E-4
49350000	-13747.990518263668	-13651.822729657948	-96.16778860572076	9.368460691556775E-4
49400000	-13735.607884033978	-13647.575059826113	-88.03282420786468	0.0016215166587463252
49450000	-13736.309155893525	-13637.34081816358	-98.96833772994518	7.947137370126385E-4
49500000	-13734.493867615516	-13641.30684531141	-93.1870223041057	0.0010916549800883814
49550000	-13743.216049658884	-13644.136193065751	-99.07985659313346	8.054037693485497E-4
49600000	-13730.832635814786	-13637.489787205908	-93.34284860887801	0.0010902936571538103
49650000	-13744.447105954081	-13645.707011144745	-98.74009480933567	7.702330504048548E-4
49700000	-13736.60555243713	-13642.234359851604	-94.37119258552586	0.0010008446295342013
49750000	-13748.758660679265	-13644.568828374138	-104.18983230512694	6.176365356880438E-4
49800000	-13752.015887066475	-13648.820380524003	-103.19550654247095	6.314801647617364E-4
49850000	-13741.532385256376	-13643.254621319586	-98.2777639367898	8.178113958562178E-4
49900000	-13736.141357961284	-13640.824939511214	-95.31641845007003	9.246655874813631E-4
49950000	-13752.576115111004	-13649.004426082904	-103.57168902810044	6.110688865547689E-4
50000000	-13748.951794594888	-13649.005155341738	-99.94663925315068	7.417578370159783E-4
